,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
743,000683,远兴能源,9.72,13.73,40.4827,917.3809,0.2306,6677.2215,1.6791
744,603557,起步股份,9.72,15.84,36.5268,147.4876,0.3138,930.5391,1.9799
745,600123,兰花科创,9.71,15.65,41.4481,988.4448,0.8652,6315.0899,5.5279
746,600720,祁连山,9.71,12.76,33.6355,551.1218,0.7099,4317.0056,5.561
747,600886,国投电力,9.71,11.87,42.7636,3595.3359,0.5298,30287.4094,4.4632
748,600997,开滦股份,9.71,6.41,15.5705,991.1088,0.6242,15449.9757,9.7304
749,601988,中国银行,9.7,40.74,51.7604,153274.0,0.5206,376141.0,1.2777
750,002838,道恩股份,9.7,10.93,19.3601,87.7022,0.348,802.395,3.1841
751,002746,仙坛股份,9.69,12.48,13.1427,219.7129,0.7107,1759.2851,5.6911
752,603687,大胜达,9.69,10.04,19.9004,93.7679,,933.4679,
753,600835,上海机电,9.68,6.48,19.7394,1032.4565,1.0095,15909.8231,15.556
