,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
3385,002524,光正集团,-6.48,-13.67,18.0565,-45.7641,-0.0909,334.6034,0.6647
3386,000911,*ST南糖,-6.68,-5.92,15.7796,-99.9066,-0.3082,1686.6198,5.2043
3387,300134,大富科技,-6.7,-28.06,11.9793,-366.4554,-0.4774,1305.6607,1.7011
3388,002168,惠程科技,-6.7,-39.85,28.069000000000003,-92.24600000000001,-0.1124,231.4564,0.282
3389,000868,*ST安凯,-6.76,-2.6,7.3755,-83.8222,-0.1205,3217.2726,4.6254
3390,000955,欣龙控股,-6.79,-9.58,12.1547,-45.6408,-0.0847,476.2868,0.8846
3391,000048,康达尔,-6.82,-4.14,13.4717,-46.775,-0.1197,1128.7566,2.8885
3392,600385,*ST金泰,-6.93,-75.35,96.1888,-4.66,-0.0314,6.1841,0.0417
3393,600189,吉林森工,-7.03,-51.56,26.2338,-92.6812,-0.2984,179.7338,0.5788
3394,600397,安源煤业,-7.29,-3.59,11.4716,-100.617,-0.1016,2797.5252,2.8258
3395,600156,华升股份,-7.29,-9.21,1.3455,-48.2169,-0.1199,523.4591,1.3017
3396,600281,太化股份,-7.54,-5.54,4.9717,-38.6687,-0.0751,697.2765,1.3555
3397,002476,宝莫股份,-7.6,-30.58,7.4081,-68.7282,-0.1123,224.7094,0.3671
3398,000852,石化机械,-7.71,-5.77,16.654,-125.9562,-0.2105,2179.9898,3.6445
3399,300029,天龙光电,-7.82,-10.69,34.937,-13.6936,-0.0684,128.0417,0.6402
3400,000736,中交地产,-7.84,-25.29,21.1841,-105.6515,-0.3554,417.7369,1.4056
3401,600130,波导股份,-7.86,-5.95,3.7228,-72.5947,-0.0945,1219.6846,1.5881
3402,300096,易联众,-7.99,-16.84,47.8174,-52.5305,-0.1221,311.8306,0.7251
3403,600239,云南城投,-8.09,-5.87,29.1361,-375.6941,-0.2339,6391.328,3.9804
3404,000790,泰合健康,-8.53,-12.88,50.3239,-52.345,-0.1214,406.1465,0.9422
3405,002423,中粮资本,-8.73,-18.91,4.0791,-147.0299,-0.2923,777.2968,1.5453
3406,002387,维信诺,-8.79,-298.16,13.8435,-60.9347,-0.1297,20.4363,0.0435
3407,300106,西部牧业,-8.87,-14.95,9.0618,-80.3526,-0.3802,537.2031,2.5419
3408,000691,亚太实业,-8.96,-14.84,2.3944,-6.8332,-0.0211,46.0289,0.1423
3409,000692,惠天热电,-9.02,-11.63,-0.1272,-115.0982,-0.21600000000000003,988.9873,1.8559999999999999
3410,600469,风神股份,-9.14,-3.52,9.8705,-200.5454,-0.3565,5683.9686,10.1063
3411,600396,*ST金山,-9.35,-6.11,6.0042,-307.9467,-0.2091,5039.582,3.4219
